fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,c_label,worms_on_sample,approximate_number_of_worms,photos,photos_caption,photos_url,date,time,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
978eaa66-5005-417e-9479-5327e2564ba7,2020-02-26 11:01:23 SST,2020-02-26 11:01:33 SST,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2020-02-26 11:01:49 SST,2020-02-26 11:01:49 SST,1,,2020FebruaryAustralia,,-27.0230041,152.5653663,POINT (152.5653663 -27.0230041),e088d373-6f4a-48c3-b672-2f6a43747595,Tracks,,,,,2020-02-27,08:01,150.600006103516,38.78,,,215.97427
1cee8734-62dd-43f1-8796-14489167b339,2020-02-26 11:01:54 SST,2020-02-26 11:02:04 SST,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2020-02-26 11:03:05 SST,2020-02-26 11:03:05 SST,1,,2020FebruaryAustralia,,-27.0230043,152.5653654,POINT (152.5653654 -27.0230043),77e3b64f-89d6-4820-8ee2-167e8e477fd5,Tracks,,,,,2020-02-27,08:01,150.600006103516,60.962,,,76.869194
2c7bd586-0762-4344-a9ca-3df18d343553,2020-02-26 11:02:08 SST,2020-02-26 11:02:18 SST,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2020-02-26 11:03:07 SST,2020-02-26 11:03:07 SST,1,,2020FebruaryAustralia,,-27.0230043,152.5653654,POINT (152.5653654 -27.0230043),9f430387-bef7-4575-8bde-84c99cc7bfbd,Tracks,,,,,2020-02-27,08:02,150.600006103516,70.486,,,67.46396
1b425a7e-9f96-41e5-a0a5-2ed3218d4b74,2020-02-26 11:02:22 SST,2020-02-26 11:02:34 SST,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2020-02-26 11:03:08 SST,2020-02-26 11:03:08 SST,1,,2020FebruaryAustralia,,-27.0225677,152.5644979,POINT (152.5644979 -27.0225677),d1685cc6-2c03-4951-a92c-3c61dd07fa42,Tracks,,,,,2020-02-27,08:02,150.600006103516,64.1,,,299.2675
305f5ea5-daab-4a0f-93fc-cfa003d690fd,2020-02-26 11:02:38 SST,2020-02-26 11:02:53 SST,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2020-02-26 11:03:09 SST,2020-02-26 11:03:09 SST,1,,2020FebruaryAustralia,,-27.0224207,152.5642013,POINT (152.5642013 -27.0224207),65145534-e4b3-47da-858c-7ef0678c1d78,Tracks,,,,,2020-02-27,08:02,150.600006103516,64.982,,,299.41364
a9f94370-98c6-4f3d-a9f8-18a32cea0b5a,2020-02-26 11:03:44 SST,2020-02-26 11:03:55 SST,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2020-02-26 11:05:09 SST,2020-02-26 11:05:09 SST,1,,2020FebruaryAustralia,,-27.0230038,152.5653621,POINT (152.5653621 -27.0230038),a8101aeb-2288-41d6-ab57-5b6d78b33631,Tracks,,,,,2020-02-27,08:03,150.600006103516,140.863,,,90.0
e01466c1-d86a-4970-8c80-369ecbd86271,2020-02-26 11:03:59 SST,2020-02-26 11:04:09 SST,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2020-02-26 11:05:10 SST,2020-02-26 11:05:10 SST,1,,2020FebruaryAustralia,,-27.0230038,152.5653621,POINT (152.5653621 -27.0230038),890db1d2-5abe-4df5-a4af-c352d2c124b6,Tracks,,,,,2020-02-27,08:03,150.600006103516,151.154,,,90.0
5827b742-0125-4c24-b889-b57f74bb78b0,2020-02-26 11:04:12 SST,2020-02-26 11:04:21 SST,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2020-02-26 11:05:11 SST,2020-02-26 11:05:11 SST,1,,2020FebruaryAustralia,,-27.0223734,152.5641081,POINT (152.5641081 -27.0223734),4dbf214f-c1b1-429d-a379-c4250a6932fa,Tracks,,,,,2020-02-27,08:04,150.600006103516,56.1,,,299.4364
973f73f4-c296-4560-a8e0-950899bb2f7f,2020-02-26 11:04:24 SST,2020-02-26 11:04:35 SST,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2020-02-26 11:05:12 SST,2020-02-26 11:05:12 SST,1,,2020FebruaryAustralia,,-27.02303,152.5654168,POINT (152.5654168 -27.02303),b4c33973-4b11-4fce-877f-8c596992d785,Tracks,,,,,2020-02-27,08:04,150.600006103516,25.938,,,119.380714
39e422d6-2996-49f3-8f2c-70ccdd13235f,2020-02-26 11:04:38 SST,2020-02-26 11:04:47 SST,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2020-02-26 11:05:12 SST,2020-02-26 11:05:12 SST,1,,2020FebruaryAustralia,,-27.0230016,152.5653631,POINT (152.5653631 -27.0230016),c1480535-bb3e-43ba-a083-eb20c3871fb7,Tracks,,,,,2020-02-27,08:04,150.600006103516,39.54,,,300.79218
3e713285-580d-47ae-a150-62c573055f2e,2020-02-26 11:04:50 SST,2020-02-26 11:05:00 SST,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2020-02-26 11:05:13 SST,2020-02-26 11:05:13 SST,1,,2020FebruaryAustralia,,-27.0229978,152.5653531,POINT (152.5653531 -27.0229978),3b3cb9c6-2c95-417e-919d-597fddb2122f,Tracks,,,,,2020-02-27,08:04,150.600006103516,39.356,,,295.89508
2f240af9-d562-4d4e-b0ff-b564bfbfd764,2020-02-26 11:05:17 SST,2020-02-26 11:05:26 SST,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2020-02-26 11:07:12 SST,2020-02-26 11:07:12 SST,1,,2020FebruaryAustralia,,-27.0229991,152.5653557,POINT (152.5653557 -27.0229991),a755ca48-7808-4ad1-97d8-47a99a340459,Tracks,,,,,2020-02-27,08:05,150.600006103516,69.923,,,120.67075
257a17c3-18b7-47f4-a781-13ceda173a42,2020-02-26 11:05:30 SST,2020-02-26 11:05:41 SST,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2020-02-26 11:07:13 SST,2020-02-26 11:07:13 SST,1,,2020FebruaryAustralia,,-27.0229974,152.5653536,POINT (152.5653536 -27.0229974),f9333ad4-942d-4052-bca6-62654d169d1d,Tracks,,,,,2020-02-27,08:05,150.600006103516,34.363,,,319.8434
fdc46979-bb8e-4e77-8bef-74dc2ef3e32b,2020-02-26 11:05:45 SST,2020-02-26 11:06:16 SST,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2020-02-26 11:07:14 SST,2020-02-26 11:07:14 SST,1,,2020FebruaryAustralia,,-27.0229976,152.5653547,POINT (152.5653547 -27.0229976),b6c05cd9-5448-4e2f-9761-c8e3bc8b07e8,Tracks,,,,,2020-02-27,08:05,150.600006103516,13.936,,,38.542015
31329c13-9a01-443e-9eed-779f4efeeb2a,2020-02-26 11:06:19 SST,2020-02-26 11:06:31 SST,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2020-02-26 11:07:14 SST,2020-02-26 11:07:14 SST,1,,2020FebruaryAustralia,,-27.022999,152.5653531,POINT (152.5653531 -27.022999),e876e37a-9eb3-4e47-95da-56bdb8333e18,Tracks,,,,,2020-02-27,08:06,150.600006103516,44.09,,,225.51344
387e2735-a610-46b9-bd80-f64f1e5f9145,2020-02-26 11:06:36 SST,2020-02-26 11:06:44 SST,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2020-02-26 11:07:15 SST,2020-02-26 11:07:15 SST,1,,2020FebruaryAustralia,,-27.0230006,152.5653511,POINT (152.5653511 -27.0230006),87e200ee-cc4e-45cc-991f-20ea1603d4ee,Tracks,,,,,2020-02-27,08:06,150.600006103516,9.648,,,207.79588
301200af-2cb5-4207-9146-a531e2f35117,2020-02-26 11:06:48 SST,2020-02-26 11:07:00 SST,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2020-02-26 11:07:16 SST,2020-02-26 11:07:16 SST,1,,2020FebruaryAustralia,,-27.0230006,152.5653499,POINT (152.5653499 -27.0230006),766ee783-34e7-481b-a827-b9c4625e0dd9,Tracks,,,,,2020-02-27,08:06,150.600006103516,99.171,,,275.9975
53cc9700-a54b-4113-95e5-ed9428e561c8,2020-02-26 11:07:25 SST,2020-02-26 11:07:36 SST,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2020-02-26 11:08:38 SST,2020-02-26 11:08:38 SST,1,,2020FebruaryAustralia,,-27.0224172,152.5641952,POINT (152.5641952 -27.0224172),bdbedf49-680f-4eb7-8017-14638f2f3225,Tracks,,,,,2020-02-27,08:07,150.600006103516,60.0,,,90.0
b5efd8c5-1a32-4c63-a9f3-4bc4325f74d9,2020-02-26 11:07:40 SST,2020-02-26 11:07:49 SST,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2020-02-26 11:08:39 SST,2020-02-26 11:08:39 SST,1,,2020FebruaryAustralia,,-27.0230008,152.5653456,POINT (152.5653456 -27.0230008),45eb12ea-1203-4b9e-bf9d-256ac38421dd,Tracks,,,,,2020-02-27,08:07,150.600006103516,8.576,,,119.562294
33f57d67-9b7f-4a3b-8914-9f328907b43a,2020-02-26 11:07:52 SST,2020-02-26 11:08:01 SST,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2020-02-26 11:08:40 SST,2020-02-26 11:08:40 SST,1,,2020FebruaryAustralia,,-27.0229993,152.5653405,POINT (152.5653405 -27.0229993),0d546b70-7007-426d-8e30-5a09fdb882a5,Tracks,,,,,2020-02-27,08:07,150.600006103516,4.094,,,276.1467
858f3e54-2348-4775-9030-4dc26fd9c98a,2020-02-26 11:08:05 SST,2020-02-26 11:08:14 SST,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2020-02-26 11:08:41 SST,2020-02-26 11:08:41 SST,1,,2020FebruaryAustralia,,-27.023004,152.5653383,POINT (152.5653383 -27.023004),3d9ce5ac-75c1-4055-afe2-43df65f62dd7,Tracks,,,,,2020-02-27,08:08,150.600006103516,8.04,,,178.12973
7b06490f-8ed6-45ea-be4e-2146368a944f,2020-02-26 11:08:17 SST,2020-02-26 11:08:27 SST,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2020-02-26 11:08:42 SST,2020-02-26 11:08:42 SST,1,,2020FebruaryAustralia,,-27.0230056,152.5653309,POINT (152.5653309 -27.0230056),574a1fac-68ca-4706-a983-6063f762c1e3,Tracks,,,,,2020-02-27,08:08,150.600006103516,5.896,,,258.25565
d81313cd-5d46-4aa4-9271-67cfca637e0a,2020-02-28 02:31:48 SST,2020-02-28 02:34:47 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2020-02-28 02:38:12 SST,2020-02-28 02:38:12 SST,1,,2020FebruaryAustralia,,42.0565007,-87.6736598,POINT (-87.6736598 42.0565007),8e17d5ca-2e2e-4458-a74b-810f996c2115,Tracks,,0a3a4da8-34d1-4e26-8ded-3acb81e6eb14,,https://web.fulcrumapp.com/photos/view?photos=0a3a4da8-34d1-4e26-8ded-3acb81e6eb14,2020-02-28,07:31,163.200012207031,13.442,,,38.83187
