fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,latitude,longitude,geometry,created_at,updated_at,created_by,updated_by,s_label
151d5896-e01b-4d30-a708-f267172e8255,69dc20c4-1a22-454a-a036-ae6f64c213a3,69dc20c4-1a22-454a-a036-ae6f64c213a3,1,42.056495,-87.6736691,POINT (-87.6736691 42.056495),2020-02-28 02:46:37 SST,2020-02-28 02:46:42 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12956
67866bd0-ecd4-4aa5-bc76-e1a5e81e27ec,69dc20c4-1a22-454a-a036-ae6f64c213a3,69dc20c4-1a22-454a-a036-ae6f64c213a3,1,42.0564832,-87.6736855,POINT (-87.6736855 42.0564832),2020-02-28 02:46:43 SST,2020-02-28 02:46:49 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12955
001c7bfe-cb0a-4596-ab6c-9b59fa97f498,69dc20c4-1a22-454a-a036-ae6f64c213a3,69dc20c4-1a22-454a-a036-ae6f64c213a3,1,42.0564859,-87.6736827,POINT (-87.6736827 42.0564859),2020-02-28 02:46:51 SST,2020-02-28 02:46:57 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12916
d492eb5e-87a4-4c57-b3c5-437198e68490,69dc20c4-1a22-454a-a036-ae6f64c213a3,69dc20c4-1a22-454a-a036-ae6f64c213a3,1,42.0564944,-87.67367,POINT (-87.67367 42.0564944),2020-02-28 02:46:58 SST,2020-02-28 02:47:04 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12915
a06bf783-7d23-4bc8-a698-70ee59a415ca,36ef6193-8b45-47d3-91fb-7aa55a9785e4,36ef6193-8b45-47d3-91fb-7aa55a9785e4,1,42.056499,-87.6736627,POINT (-87.6736627 42.056499),2020-02-28 02:52:10 SST,2020-02-28 02:52:17 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12947
8b842aa2-8634-4417-9d02-acf620bf0e34,36ef6193-8b45-47d3-91fb-7aa55a9785e4,36ef6193-8b45-47d3-91fb-7aa55a9785e4,1,42.0564964,-87.6736694,POINT (-87.6736694 42.0564964),2020-02-28 02:52:18 SST,2020-02-28 02:52:25 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12950
68164186-fc1f-4a7a-9ba0-d0c8ca0c5611,36ef6193-8b45-47d3-91fb-7aa55a9785e4,36ef6193-8b45-47d3-91fb-7aa55a9785e4,1,42.0565056,-87.6736702,POINT (-87.6736702 42.0565056),2020-02-28 02:52:26 SST,2020-02-28 02:52:31 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12945
736d09ca-a7b4-4f03-8d5c-34bc3cf67d56,36ef6193-8b45-47d3-91fb-7aa55a9785e4,36ef6193-8b45-47d3-91fb-7aa55a9785e4,1,,,,2020-02-28 02:52:32 SST,2020-02-28 02:52:38 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12951
2a6f0426-c60e-4837-ae9c-a6df1a2ffb67,36ef6193-8b45-47d3-91fb-7aa55a9785e4,36ef6193-8b45-47d3-91fb-7aa55a9785e4,1,42.0565029,-87.673668,POINT (-87.673668 42.0565029),2020-02-28 02:52:39 SST,2020-02-28 02:52:46 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12946
832a1f18-f238-48c5-a783-26538625a33a,36ef6193-8b45-47d3-91fb-7aa55a9785e4,36ef6193-8b45-47d3-91fb-7aa55a9785e4,1,42.0564956,-87.6736692,POINT (-87.6736692 42.0564956),2020-02-28 02:52:47 SST,2020-02-28 02:52:52 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12952
ebb7ae55-1cd9-40d3-a9bf-ad36e4f4820c,bf59ccff-2deb-4626-9468-422e61cf41f9,bf59ccff-2deb-4626-9468-422e61cf41f9,1,42.056509,-87.6736627,POINT (-87.6736627 42.056509),2020-02-28 02:59:50 SST,2020-02-28 02:59:58 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12871
544055df-3cc0-4ba4-942c-da8b672fd360,bf59ccff-2deb-4626-9468-422e61cf41f9,bf59ccff-2deb-4626-9468-422e61cf41f9,1,42.0565121,-87.6736567,POINT (-87.6736567 42.0565121),2020-02-28 03:00:00 SST,2020-02-28 03:00:05 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12863
64b45b9e-327e-496e-8cbf-fba4327acc90,bf59ccff-2deb-4626-9468-422e61cf41f9,bf59ccff-2deb-4626-9468-422e61cf41f9,1,42.0564891,-87.6736783,POINT (-87.6736783 42.0564891),2020-02-28 03:00:07 SST,2020-02-28 03:00:12 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12864
1820f0ae-ef57-4da9-a372-7c51716d26ce,bf59ccff-2deb-4626-9468-422e61cf41f9,bf59ccff-2deb-4626-9468-422e61cf41f9,1,42.0564962,-87.6736752,POINT (-87.6736752 42.0564962),2020-02-28 03:00:13 SST,2020-02-28 03:00:20 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12851
33e30808-506c-4ec4-976e-f8ebe900c078,bf59ccff-2deb-4626-9468-422e61cf41f9,bf59ccff-2deb-4626-9468-422e61cf41f9,1,42.0565051,-87.6736733,POINT (-87.6736733 42.0565051),2020-02-28 03:00:21 SST,2020-02-28 03:00:27 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12872
5295cb1f-a61e-4c85-b668-3142334c0af9,bf59ccff-2deb-4626-9468-422e61cf41f9,bf59ccff-2deb-4626-9468-422e61cf41f9,1,,,,2020-02-28 03:00:28 SST,2020-02-28 03:00:33 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12867
b1c4fdcf-7a52-4bc5-b269-23a164a4e577,322ff86b-a604-42d7-a579-9bf40f2efb6c,322ff86b-a604-42d7-a579-9bf40f2efb6c,1,,,,2020-02-28 03:09:19 SST,2020-02-28 03:09:27 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12937
b5743bcf-1ee8-4e5b-bff3-c7317b5de482,322ff86b-a604-42d7-a579-9bf40f2efb6c,322ff86b-a604-42d7-a579-9bf40f2efb6c,1,42.0565,-87.673666,POINT (-87.673666 42.0565),2020-02-28 03:09:28 SST,2020-02-28 03:09:35 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12852
a3a42588-4c50-4aa4-9e76-22f3d1f742eb,322ff86b-a604-42d7-a579-9bf40f2efb6c,322ff86b-a604-42d7-a579-9bf40f2efb6c,1,42.0565003,-87.6736713,POINT (-87.6736713 42.0565003),2020-02-28 03:09:36 SST,2020-02-28 03:09:41 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12868
7f97cbd2-d5cf-4174-af6e-e013f54b94a2,322ff86b-a604-42d7-a579-9bf40f2efb6c,322ff86b-a604-42d7-a579-9bf40f2efb6c,1,42.0564948,-87.6736702,POINT (-87.6736702 42.0564948),2020-02-28 03:09:43 SST,2020-02-28 03:09:49 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12844
18542b25-a8e5-4f38-a873-ca271a14dd29,322ff86b-a604-42d7-a579-9bf40f2efb6c,322ff86b-a604-42d7-a579-9bf40f2efb6c,1,42.0564818,-87.6736796,POINT (-87.6736796 42.0564818),2020-02-28 03:09:50 SST,2020-02-28 03:09:56 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12935
ec89a02f-a530-4f7c-bc41-ad8ceb209479,322ff86b-a604-42d7-a579-9bf40f2efb6c,322ff86b-a604-42d7-a579-9bf40f2efb6c,1,42.0565021,-87.673675,POINT (-87.673675 42.0565021),2020-02-28 03:09:57 SST,2020-02-28 03:10:02 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12843
7b2f03e0-6c9d-40c0-852b-6590c2d8f4e5,ea485604-f4ce-45eb-aff9-4a4901205047,ea485604-f4ce-45eb-aff9-4a4901205047,1,42.0564949,-87.6736698,POINT (-87.6736698 42.0564949),2020-02-28 03:13:52 SST,2020-02-28 03:14:02 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12948
70c5ab0b-f79a-415f-a0dd-d4405d73826b,ea485604-f4ce-45eb-aff9-4a4901205047,ea485604-f4ce-45eb-aff9-4a4901205047,1,42.0564943,-87.6736693,POINT (-87.6736693 42.0564943),2020-02-28 03:14:03 SST,2020-02-28 03:14:09 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12901
be68baa8-13d2-43e4-94e6-a7d20742a0e0,ea485604-f4ce-45eb-aff9-4a4901205047,ea485604-f4ce-45eb-aff9-4a4901205047,1,42.0564912,-87.6736652,POINT (-87.6736652 42.0564912),2020-02-28 03:14:10 SST,2020-02-28 03:14:17 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12903
28ccd48c-db56-4a09-844d-996702c9d20d,ea485604-f4ce-45eb-aff9-4a4901205047,ea485604-f4ce-45eb-aff9-4a4901205047,1,42.0564894,-87.6736722,POINT (-87.6736722 42.0564894),2020-02-28 03:14:18 SST,2020-02-28 03:14:24 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12902
189c80a4-922c-4173-8824-f9af11a36bac,ea485604-f4ce-45eb-aff9-4a4901205047,ea485604-f4ce-45eb-aff9-4a4901205047,1,42.0564901,-87.6736757,POINT (-87.6736757 42.0564901),2020-02-28 03:14:25 SST,2020-02-28 03:14:33 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12904
79d0460e-9127-4dd3-b3a9-fd5395ff84dd,ea485604-f4ce-45eb-aff9-4a4901205047,ea485604-f4ce-45eb-aff9-4a4901205047,1,42.0565217,-87.6736574,POINT (-87.6736574 42.0565217),2020-02-28 03:14:35 SST,2020-02-28 03:14:40 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12878
ce520c82-f9ec-479e-9a5b-88425a8de056,7e6efc42-998e-433d-b447-d70fb51f886f,7e6efc42-998e-433d-b447-d70fb51f886f,1,,,,2020-02-28 03:19:17 SST,2020-02-28 03:19:26 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12957
e4f30569-2997-4301-b66b-a76c7a9255fd,7e6efc42-998e-433d-b447-d70fb51f886f,7e6efc42-998e-433d-b447-d70fb51f886f,1,42.0565228,-87.6736565,POINT (-87.6736565 42.0565228),2020-02-28 03:19:27 SST,2020-02-28 03:19:32 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12927
ab55d0cc-398a-4d8e-b9a6-656e32c842b2,7e6efc42-998e-433d-b447-d70fb51f886f,7e6efc42-998e-433d-b447-d70fb51f886f,1,42.056492,-87.6736768,POINT (-87.6736768 42.056492),2020-02-28 03:19:34 SST,2020-02-28 03:19:39 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12928
0c99e393-42ff-4bf4-8f86-757db0ff86f4,7e6efc42-998e-433d-b447-d70fb51f886f,7e6efc42-998e-433d-b447-d70fb51f886f,1,42.0564873,-87.6736698,POINT (-87.6736698 42.0564873),2020-02-28 03:19:40 SST,2020-02-28 03:19:46 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12941
7a35d528-109c-4a0d-adae-9735038bc9b7,7e6efc42-998e-433d-b447-d70fb51f886f,7e6efc42-998e-433d-b447-d70fb51f886f,1,42.0564894,-87.6736725,POINT (-87.6736725 42.0564894),2020-02-28 03:19:47 SST,2020-02-28 03:19:53 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12942
41db9c63-6fdb-4ad2-b250-9863fdc16131,7e6efc42-998e-433d-b447-d70fb51f886f,7e6efc42-998e-433d-b447-d70fb51f886f,1,42.0565039,-87.6736734,POINT (-87.6736734 42.0565039),2020-02-28 03:19:54 SST,2020-02-28 03:20:07 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12929
79bab125-7709-4405-924e-e8475d10d7bd,4ce3ef5c-ed1a-4279-a8c2-f8debf4423cc,4ce3ef5c-ed1a-4279-a8c2-f8debf4423cc,1,,,,2020-02-28 03:31:20 SST,2020-02-28 03:31:30 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12894
a400b085-6457-4549-88e4-ea5d9e93b1b5,4ce3ef5c-ed1a-4279-a8c2-f8debf4423cc,4ce3ef5c-ed1a-4279-a8c2-f8debf4423cc,1,42.0565081,-87.6736618,POINT (-87.6736618 42.0565081),2020-02-28 03:31:31 SST,2020-02-28 03:31:38 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12931
34654db2-7033-4f11-9f27-2f56278671e0,4ce3ef5c-ed1a-4279-a8c2-f8debf4423cc,4ce3ef5c-ed1a-4279-a8c2-f8debf4423cc,1,42.0565058,-87.6736728,POINT (-87.6736728 42.0565058),2020-02-28 03:31:39 SST,2020-02-28 03:31:45 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12890
c2edec3f-f0a2-4871-8e70-37bd7f05334d,4ce3ef5c-ed1a-4279-a8c2-f8debf4423cc,4ce3ef5c-ed1a-4279-a8c2-f8debf4423cc,1,42.0564834,-87.673691,POINT (-87.673691 42.0564834),2020-02-28 03:31:46 SST,2020-02-28 03:31:53 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12930
aa211b3a-90c3-4f26-8789-cd0c877e83a1,4ce3ef5c-ed1a-4279-a8c2-f8debf4423cc,4ce3ef5c-ed1a-4279-a8c2-f8debf4423cc,1,,,,2020-02-28 03:31:55 SST,2020-02-28 03:32:04 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12932
01eb5c16-adcc-4f41-8261-86ba780f935d,4ce3ef5c-ed1a-4279-a8c2-f8debf4423cc,4ce3ef5c-ed1a-4279-a8c2-f8debf4423cc,1,42.0564842,-87.6736773,POINT (-87.6736773 42.0564842),2020-02-28 03:32:05 SST,2020-02-28 03:32:18 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12938
08bef658-a449-40fb-addc-5090453dc1e8,5ffd1fdc-45ce-423f-b9e2-aa5e256750ec,5ffd1fdc-45ce-423f-b9e2-aa5e256750ec,1,,,,2020-02-28 03:36:01 SST,2020-02-28 03:36:08 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12939
07ed89c7-bf67-4fe3-ae31-23b3ff60fa08,5ffd1fdc-45ce-423f-b9e2-aa5e256750ec,5ffd1fdc-45ce-423f-b9e2-aa5e256750ec,1,42.0565105,-87.673659,POINT (-87.673659 42.0565105),2020-02-28 03:36:09 SST,2020-02-28 03:36:15 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12943
e7ae30ca-80b5-4b0a-8a03-0aed65342445,43a72d20-9ac1-4068-8baa-a1f1d5984c72,43a72d20-9ac1-4068-8baa-a1f1d5984c72,1,42.0564919,-87.6736707,POINT (-87.6736707 42.0564919),2020-02-28 03:45:43 SST,2020-02-28 03:45:58 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12944
9577c1af-b012-4c73-9108-cba3d936c8b4,43a72d20-9ac1-4068-8baa-a1f1d5984c72,43a72d20-9ac1-4068-8baa-a1f1d5984c72,1,42.0564973,-87.6736634,POINT (-87.6736634 42.0564973),2020-02-28 03:46:01 SST,2020-02-28 03:46:08 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12940
8bad442e-1731-4e4b-a2e0-62215e930d1c,43a72d20-9ac1-4068-8baa-a1f1d5984c72,43a72d20-9ac1-4068-8baa-a1f1d5984c72,1,42.0564928,-87.6736691,POINT (-87.6736691 42.0564928),2020-02-28 03:46:10 SST,2020-02-28 03:46:17 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12949
f79e1970-c335-4ba2-8147-0c6058b9e7ff,8c7ea175-f200-493b-996f-9a2eae49340c,8c7ea175-f200-493b-996f-9a2eae49340c,1,,,,2020-02-28 03:51:51 SST,2020-02-28 03:51:59 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12891
5da88b73-b425-4f02-aa7d-fa486de66ed1,e8156425-e1bf-4d36-a0a2-5ac8673b7d16,e8156425-e1bf-4d36-a0a2-5ac8673b7d16,1,42.0564811,-87.6736801,POINT (-87.6736801 42.0564811),2020-02-28 03:55:20 SST,2020-02-28 03:55:27 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12900
3590ecc6-d6ab-4f38-8aad-ce89339d8fbd,362d6617-1727-4819-8a0d-37f54939963c,362d6617-1727-4819-8a0d-37f54939963c,1,42.0565089,-87.6736619,POINT (-87.6736619 42.0565089),2020-02-28 03:58:47 SST,2020-02-28 03:58:56 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12899
298be2de-f7b9-4b01-a7d6-cded94c9eee2,362d6617-1727-4819-8a0d-37f54939963c,362d6617-1727-4819-8a0d-37f54939963c,1,42.0564993,-87.6736618,POINT (-87.6736618 42.0564993),2020-02-28 03:58:57 SST,2020-02-28 03:59:05 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12882
a42be0c3-d200-48dc-9f2d-3dc2a43e6784,362d6617-1727-4819-8a0d-37f54939963c,362d6617-1727-4819-8a0d-37f54939963c,1,42.0564979,-87.6736715,POINT (-87.6736715 42.0564979),2020-02-28 03:59:06 SST,2020-02-28 03:59:12 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12898
bbdedcb2-406d-4312-9b2d-4879c3755f96,362d6617-1727-4819-8a0d-37f54939963c,362d6617-1727-4819-8a0d-37f54939963c,1,42.0564983,-87.6736729,POINT (-87.6736729 42.0564983),2020-02-28 03:59:14 SST,2020-02-28 03:59:23 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12892
7db15578-0907-47ea-b6eb-0f1160596339,362d6617-1727-4819-8a0d-37f54939963c,362d6617-1727-4819-8a0d-37f54939963c,1,42.056531,-87.6736546,POINT (-87.6736546 42.056531),2020-02-28 03:59:24 SST,2020-02-28 03:59:34 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12883
c5c5debc-b1e9-4927-bf4e-452288dc7ac8,362d6617-1727-4819-8a0d-37f54939963c,362d6617-1727-4819-8a0d-37f54939963c,1,,,,2020-02-28 03:59:37 SST,2020-02-28 03:59:45 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12884
6886c5b0-27c1-42d5-afe7-eef552d79845,e9524c42-817c-4653-9b60-7fdcf3e3ae5e,e9524c42-817c-4653-9b60-7fdcf3e3ae5e,1,42.0564813,-87.6736909,POINT (-87.6736909 42.0564813),2020-02-28 04:08:23 SST,2020-02-28 04:08:34 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12887
3f0ef9d3-06bb-4a3a-adb2-cb0cfa13bc1a,e9524c42-817c-4653-9b60-7fdcf3e3ae5e,e9524c42-817c-4653-9b60-7fdcf3e3ae5e,1,42.0564871,-87.6736797,POINT (-87.6736797 42.0564871),2020-02-28 04:08:35 SST,2020-02-28 04:08:43 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12888
aed673b9-6ff8-4786-87ca-e619c524d670,e9524c42-817c-4653-9b60-7fdcf3e3ae5e,e9524c42-817c-4653-9b60-7fdcf3e3ae5e,1,42.0564819,-87.6736794,POINT (-87.6736794 42.0564819),2020-02-28 04:08:47 SST,2020-02-28 04:08:54 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12896
9d23f7ef-54fa-44a4-a2aa-f15b51c41342,e9524c42-817c-4653-9b60-7fdcf3e3ae5e,e9524c42-817c-4653-9b60-7fdcf3e3ae5e,1,42.0564937,-87.6736696,POINT (-87.6736696 42.0564937),2020-02-28 04:08:55 SST,2020-02-28 04:09:01 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12886
e06c6f60-5069-4b21-aa3c-8f8bfdfb9306,e9524c42-817c-4653-9b60-7fdcf3e3ae5e,e9524c42-817c-4653-9b60-7fdcf3e3ae5e,1,42.056483,-87.6736774,POINT (-87.6736774 42.056483),2020-02-28 04:09:02 SST,2020-02-28 04:09:09 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12958
e063f923-daf0-445d-8937-a08174b90d3d,e9524c42-817c-4653-9b60-7fdcf3e3ae5e,e9524c42-817c-4653-9b60-7fdcf3e3ae5e,1,42.0564991,-87.6736609,POINT (-87.6736609 42.0564991),2020-02-28 04:09:10 SST,2020-02-28 04:09:16 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12895
04844f4a-53db-44fc-b416-bc7cb6674259,1ceb459b-7361-49e5-b3fa-6fdd13dcc30f,1ceb459b-7361-49e5-b3fa-6fdd13dcc30f,1,42.0564982,-87.6736622,POINT (-87.6736622 42.0564982),2020-02-28 04:14:19 SST,2020-02-28 04:14:26 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-13019
abcdd11e-2b0c-4b5b-ab56-abe6ebc6b014,1ceb459b-7361-49e5-b3fa-6fdd13dcc30f,1ceb459b-7361-49e5-b3fa-6fdd13dcc30f,1,42.0565083,-87.6736623,POINT (-87.6736623 42.0565083),2020-02-28 04:14:28 SST,2020-02-28 04:14:35 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-13018
ad7066b9-87af-4494-a2ca-c2fb1f3da1a5,1ceb459b-7361-49e5-b3fa-6fdd13dcc30f,1ceb459b-7361-49e5-b3fa-6fdd13dcc30f,1,42.0564998,-87.6736717,POINT (-87.6736717 42.0564998),2020-02-28 04:14:37 SST,2020-02-28 04:14:43 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12997
bf7f9df0-d36f-44a3-a726-2ab67c76af58,1ceb459b-7361-49e5-b3fa-6fdd13dcc30f,1ceb459b-7361-49e5-b3fa-6fdd13dcc30f,1,42.056496,-87.6736665,POINT (-87.6736665 42.056496),2020-02-28 04:14:44 SST,2020-02-28 04:14:49 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-13017
043a8dbd-6f16-48fe-9a28-340a6e5950c5,1ceb459b-7361-49e5-b3fa-6fdd13dcc30f,1ceb459b-7361-49e5-b3fa-6fdd13dcc30f,1,42.0564977,-87.6736727,POINT (-87.6736727 42.0564977),2020-02-28 04:14:51 SST,2020-02-28 04:14:57 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-13020
0a430057-292c-4d05-a046-71b0989b22ad,1ceb459b-7361-49e5-b3fa-6fdd13dcc30f,1ceb459b-7361-49e5-b3fa-6fdd13dcc30f,1,42.056503,-87.6736718,POINT (-87.6736718 42.056503),2020-02-28 04:14:58 SST,2020-02-28 04:15:03 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-13008
cfe2e122-996c-4ea7-9c29-4701ddd198ba,906ada24-6f92-416e-8f2c-2b652e30510e,906ada24-6f92-416e-8f2c-2b652e30510e,1,42.0564883,-87.6736787,POINT (-87.6736787 42.0564883),2020-02-28 04:22:55 SST,2020-02-28 04:23:05 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12911
16bc81ef-6740-4fa5-b5b8-b9e852e74177,906ada24-6f92-416e-8f2c-2b652e30510e,906ada24-6f92-416e-8f2c-2b652e30510e,1,42.0564998,-87.673661,POINT (-87.673661 42.0564998),2020-02-28 04:23:07 SST,2020-02-28 04:23:13 SST,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-12910
